id,type,primaryTitle,originalTitle,primaryImage,startYear,runtimeSeconds,genres,rating,plot,endYear,worldwideGross,productionBudget,totalStarMeter,gross_to_budget_ratio
tt0088763,movie,Back to the Future,Back to the Future,"{'url': 'https://m.media-amazon.com/images/M/MV5BZmM3ZjE0NzctNjBiOC00MDZmLTgzMTUtNGVlOWFlOTNiZDJiXkEyXkFqcGc@._V1_.jpg', 'width': 1218, 'height': 1893}",1985.0,6960.0,"['Adventure', 'Comedy', 'Sci-Fi']","{'aggregateRating': 8.5, 'voteCount': 1445890}","Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",,392976852.0,19000000.0,12,20.682992210526315
tt15398776,movie,Oppenheimer,Oppenheimer,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2JkMDc5MGQtZjg3YS00NmFiLWIyZmQtZTJmNTM5MjVmYTQ4XkEyXkFqcGc@._V1_.jpg', 'width': 2331, 'height': 3454}",2023.0,10800.0,"['Biography', 'Drama', 'History']","{'aggregateRating': 8.2, 'voteCount': 1016708}","A dramatization of the life story of J. Robert Oppenheimer, the physicist who had a large hand in the development of the atomic bombs that brought an end to World War II.",,975811333.0,100000000.0,31,9.75811333
tt1160419,movie,Dune: Part One,Dune: Part One,"{'url': 'https://m.media-amazon.com/images/M/MV5BNWIyNmU5MGYtZDZmNi00ZjAwLWJlYjgtZTc0ZGIxMDE4ZGYwXkEyXkFqcGc@._V1_.jpg', 'width': 1728, 'height': 2552}",2021.0,9300.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi']","{'aggregateRating': 8, 'voteCount': 1033478}","Paul Atreides arrives on Arrakis after his father accepts the stewardship of the dangerous planet. However, chaos ensues after a betrayal as forces clash to control melange, a precious resource.",,410668500.0,165000000.0,33,2.4889
tt11245972,movie,Scream,Scream,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2NkYTYzOGUtMzk1Yy00YmI0LWIzODEtMjQ0MWU0NWI4ODdlXkEyXkFqcGc@._V1_.jpg', 'width': 1918, 'height': 3000}",2022.0,6840.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.3, 'voteCount': 186500}","25 years after the original Woodsboro killings, a new Ghostface begins targeting teens connected to the town's dark past, drawing the final 3 survivors of the first attack back once more.",,137743924.0,24000000.0,14,5.739330166666667
tt1454029,movie,The Help,The Help,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_.jpg', 'width': 1382, 'height': 2048}",2011.0,8760.0,['Drama'],"{'aggregateRating': 8.1, 'voteCount': 527055}","An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",,221802186.0,25000000.0,16,8.87208744
tt8946378,movie,Knives Out,Knives Out,"{'url': 'https://m.media-amazon.com/images/M/MV5BZDU5ZTRkYmItZjg0Mi00ZTQwLThjMWItNWM3MTMxMzVjZmVjXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2880}",2019.0,7800.0,"['Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.9, 'voteCount': 873219}","When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate.",,312897920.0,40000000.0,28,7.822448
tt0443706,movie,Zodiac,Zodiac,"{'url': 'https://m.media-amazon.com/images/M/MV5BNDFkMTRkZmQtM2I0NC00NjJjLWJlMDctNTNiZWYxYzhjZDZiXkEyXkFqcGc@._V1_.jpg', 'width': 1943, 'height': 2867}",2007.0,9420.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 669566}","Between 1968 and 1983, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree.",,84789123.0,65000000.0,22,1.3044480461538461
tt22868010,movie,Return to Silent Hill,Return to Silent Hill,"{'url': 'https://m.media-amazon.com/images/M/MV5BOWVjYjU0ZTAtNGVlNi00NGM1LTgzZjctNTZjMjAyYTc4N2VlXkEyXkFqcGc@._V1_.jpg', 'width': 2000, 'height': 2998}",2026.0,6360.0,"['Drama', 'Horror', 'Mystery']","{'aggregateRating': 4, 'voteCount': 16493}","When a man receives a mysterious letter from his lost love, he is drawn to Silent Hill, a once familiar town now consumed by darkness.",,47542512.0,23000000.0,2,2.0670657391304346
tt5950044,movie,Superman,Superman,"{'url': 'https://m.media-amazon.com/images/M/MV5BOGMwZGJiM2EtMzEwZC00YTYzLWIxNzYtMmJmZWNlZjgxZTMwXkEyXkFqcGc@._V1_.jpg', 'width': 1638, 'height': 2048}",2025.0,7740.0,"['Action', 'Adventure', 'Sci-Fi']","{'aggregateRating': 7, 'voteCount': 400999}","Superman must reconcile his alien Kryptonian heritage with his human upbringing as reporter Clark Kent. As the embodiment of truth, justice and the American way he soon finds himself in a world that views these as old-fashioned.",,618723803.0,225000000.0,21,2.749883568888889
tt16311594,movie,F1: The Movie,F1,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGI0MDI4NjEtOWU3ZS00ODQyLWFhYTgtNGYxM2ZkM2Q2YjE3XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2025.0,9300.0,"['Action', 'Drama', 'Sport']","{'aggregateRating': 7.6, 'voteCount': 342797}",A Formula One driver comes out of retirement to mentor and team up with a younger driver.,,634042436.0,200000000.0,22,3.17021218
tt1853728,movie,Django Unchained,Django Unchained,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_.jpg', 'width': 1382, 'height': 2048}",2012.0,9900.0,"['Drama', 'Western']","{'aggregateRating': 8.5, 'voteCount': 1874288}","With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",,426076540.0,100000000.0,23,4.2607654
tt4016934,movie,The Handmaiden,Ah-ga-ssi,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTllZDI1OGItOGUxNS00OGZhLWIzMjAtYzllZTY1YTA0ZmYwXkEyXkFqcGc@._V1_.jpg', 'width': 4927, 'height': 7087}",2016.0,8700.0,"['Drama', 'Romance', 'Thriller']","{'aggregateRating': 8.1, 'voteCount': 201752}","In 1930s Korea, a girl is hired as a handmaiden to a Japanese heiress who lives a secluded life on a countryside estate. But the maid has a secret: She is a pickpocket recruited by a swindler to help seduce the Lady and steal her fortune.",,37958523.0,10000000000.0,0,0.0037958523
tt0110475,movie,The Mask,The Mask,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGNmNjI0ZmMtMzI5MC00ZjUyLWFlZDEtYjUyMGZlN2E3N2E2XkEyXkFqcGc@._V1_.jpg', 'width': 1009, 'height': 1500}",1994.0,6060.0,"['Comedy', 'Crime', 'Fantasy']","{'aggregateRating': 7, 'voteCount': 468246}",Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,,351583407.0,23000000.0,13,15.286235086956522
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_.jpg', 'width': 1293, 'height': 2048}",2015.0,7500.0,"['Drama', 'Romance', 'Thriller']","{'aggregateRating': 4.2, 'voteCount': 355323}","Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",,569651467.0,40000000.0,10,14.241286675
tt0758752,movie,Love & Other Drugs,Love & Other Drugs,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTgxOTczODEyMF5BMl5BanBnXkFtZTcwMDc0NDY4Mw@@._V1_.jpg', 'width': 1383, 'height': 2048}",2010.0,6720.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 6.7, 'voteCount': 250085}","In 1990s Pittsburgh, a medicine peddler starts a relationship with a young woman suffering from Parkinson's disease.",,102820008.0,30000000.0,21,3.4273336
tt0829482,movie,Superbad,Superbad,"{'url': 'https://m.media-amazon.com/images/M/MV5BNjk0MzdlZGEtNTRkOC00ZDRiLWJkYjAtMzUzYTRiNzk1YTViXkEyXkFqcGc@._V1_.jpg', 'width': 1971, 'height': 2940}",2007.0,6780.0,['Comedy'],"{'aggregateRating': 7.6, 'voteCount': 690538}",Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,,170065055.0,20000000.0,7,8.50325275
tt28015403,movie,Heretic,Heretic,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzFiMWM4YjAtY2Y3Yi00MDIzLTk0N2MtYTAwNGM3ZmMwODhlXkEyXkFqcGc@._V1_.jpg', 'width': 1944, 'height': 2880}",2024.0,6660.0,"['Horror', 'Thriller']","{'aggregateRating': 7, 'voteCount': 222164}",Two young religious women are drawn into a game of cat-and-mouse in the house of a strange man.,,59777970.0,10000000.0,4,5.977797
tt1371150,movie,This Is Where I Leave You,This Is Where I Leave You,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjkzNzQ2NDMyNl5BMl5BanBnXkFtZTgwMTY3MTcxMjE@._V1_.jpg', 'width': 512, 'height': 759}",2014.0,6180.0,"['Comedy', 'Drama']","{'aggregateRating': 6.7, 'voteCount': 94667}","After their father passes away, four grown siblings are forced to return to their childhood home and live under the same roof for a week, along with their over-sharing mother and an assortment of spouses, exes, and might-have-beens.",,41296320.0,19800000.0,15,2.085672727272727
tt0211915,movie,Amélie,Le fabuleux destin d'Amélie Poulain,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTNmYzY0MWQtZGZmNy00Y2Y4LWFmMDQtMTZjYTdiYzEwZGQ2XkEyXkFqcGc@._V1_.jpg', 'width': 1280, 'height': 1920}",2001.0,7320.0,"['Comedy', 'Romance']","{'aggregateRating': 8.3, 'voteCount': 837774}","Despite being caught in her imaginative world, young waitress Amelie decides to help people find happiness. Her quest to spread joy leads her on a journey during which she finds true love.",,175424055.0,10000000.0,1,17.5424055
tt26443616,movie,Hoppers,Hoppers,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzRiMzZlMTMtNmU3OC00MDUwLThmNDUtMTBjZmQ3MWQ4NTljXkEyXkFqcGc@._V1_.jpg', 'width': 1086, 'height': 1610}",2026.0,6240.0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']","{'aggregateRating': 7.5, 'voteCount': 25886}",A 19-year-old animal lover uses technology that places her consciousness into a robotic beaver to uncover mysteries within the animal world beyond her imagination.,,297558236.0,150000000.0,33,1.9837215733333333
tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzIxMDQ2YTctNDY4MC00ZTRhLTk4ODQtMTVlOWY4NTdiYmMwXkEyXkFqcGc@._V1_.jpg', 'width': 1978, 'height': 2936}",2001.0,10680.0,"['Adventure', 'Drama', 'Fantasy']","{'aggregateRating': 8.9, 'voteCount': 2197590}",A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,,897053275.0,93000000.0,13,9.645734139784945
tt19847976,movie,Wicked: For Good,Wicked: For Good,"{'url': 'https://m.media-amazon.com/images/M/MV5BNzRhNTE4ZTYtNTM0Mi00MzU3LTk4MTktYWE3MzQ2NTU0MDNlXkEyXkFqcGc@._V1_.jpg', 'width': 1579, 'height': 2500}",2025.0,8220.0,"['Drama', 'Family', 'Fantasy', 'Musical', 'Romance']","{'aggregateRating': 6.6, 'voteCount': 62728}","Elphaba, the future Wicked Witch of the West and her relationship with Glinda, the Good Witch of the North. The second of a two-part feature film adaptation of the Broadway musical.",,536280749.0,150000000.0,10,3.575204993333333
tt1386697,movie,Suicide Squad,Suicide Squad,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjM1OTMxNzUyM15BMl5BanBnXkFtZTgwNjYzMTIzOTE@._V1_.jpg', 'width': 1382, 'height': 2048}",2016.0,7380.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 5.9, 'voteCount': 757818}",A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,,749200054.0,175000000.0,17,4.281143165714286
tt3397884,movie,Sicario,Sicario,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_.jpg', 'width': 1365, 'height': 2048}",2015.0,7260.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","{'aggregateRating': 7.7, 'voteCount': 535435}",An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,,84997446.0,30000000.0,30,2.8332482
tt7322224,movie,Triangle of Sadness,Triangle of Sadness,"{'url': 'https://m.media-amazon.com/images/M/MV5BYTViNzUyNDUtZTg3Yy00OTY4LWEyMTYtMmUzYjE3ZmZjYzUwXkEyXkFqcGc@._V1_.jpg', 'width': 1456, 'height': 2160}",2022.0,8820.0,"['Comedy', 'Drama']","{'aggregateRating': 7.2, 'voteCount': 215182}",A fashion model celebrity couple join an eventful cruise for the super-rich.,,26195743.0,10000000.0,1,2.6195743
tt0099685,movie,GoodFellas,GoodFellas,"{'url': 'https://m.media-amazon.com/images/M/MV5BN2E5NzI2ZGMtY2VjNi00YTRjLWI1MDUtZGY5OWU1MWJjZjRjXkEyXkFqcGc@._V1_.jpg', 'width': 1984, 'height': 2972}",1990.0,8700.0,"['Biography', 'Crime', 'Drama']","{'aggregateRating': 8.7, 'voteCount': 1384940}","The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",,47076877.0,25000000.0,11,1.88307508
tt0117571,movie,Scream,Scream,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_.jpg', 'width': 904, 'height': 1342}",1996.0,6660.0,"['Horror', 'Mystery']","{'aggregateRating': 7.4, 'voteCount': 443726}","In the small town of Woodsboro, California, a masked killer known as Ghostface begins murdering high school students, and a group of friends must use their knowledge of horror movies to unmask the killer.",,173046663.0,14000000.0,14,12.360475928571429
tt33978029,movie,Ready or Not 2: Here I Come,Ready or Not 2: Here I Come,"{'url': 'https://m.media-amazon.com/images/M/MV5BZTM3N2EyMTEtNDhkMi00ZjNiLWI0MWUtOGViMjExODY3YTJhXkEyXkFqcGc@._V1_.jpg', 'width': 4050, 'height': 6000}",2026.0,6480.0,"['Comedy', 'Horror', 'Thriller']","{'aggregateRating': 7, 'voteCount': 9410}","After surviving one deadly game, Grace and her sister Faith must now outrun four rival families competing for a powerful throne - winner takes all.",,24038575.0,20000000.0,36,1.20192875
tt32430579,movie,Crime 101,Crime 101,"{'url': 'https://m.media-amazon.com/images/M/MV5BZThlN2M4ZTUtYTU3Mi00MDE5LWFhYWUtNjkxMWEwNjUwNDVhXkEyXkFqcGc@._V1_.jpg', 'width': 2765, 'height': 4096}",2026.0,8400.0,"['Crime', 'Drama', 'Thriller']","{'aggregateRating': 7, 'voteCount': 26464}","An elusive thief, eyeing his final score, encounters a disillusioned insurance broker at her own crossroads. As their paths intertwine, a relentless detective trails them hoping to thwart the multi-million dollar heist they are planning.",,71792291.0,90000000.0,26,0.7976921222222222
tt12299608,movie,Mickey 17,Mickey 17,"{'url': 'https://m.media-amazon.com/images/M/MV5BZGQwYmEzMzktYzBmMy00NmVmLTkyYTUtOTYyZjliZDNhZGVkXkEyXkFqcGc@._V1_.jpg', 'width': 2024, 'height': 3000}",2025.0,8220.0,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']","{'aggregateRating': 6.7, 'voteCount': 240701}","During a human expedition to colonize space, Mickey 17, a so-called ""expendable"" employee, is sent to explore an ice planet.",,133542263.0,118000000.0,11,1.131714093220339
tt0073486,movie,One Flew Over the Cuckoo's Nest,One Flew Over the Cuckoo's Nest,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjBkMjgzMzYtNzRiMS00NDc3LWE4YTUtZjYxYjZhNjNhYzhhXkEyXkFqcGc@._V1_.jpg', 'width': 1009, 'height': 1500}",1975.0,7980.0,['Drama'],"{'aggregateRating': 8.6, 'voteCount': 1153888}","A rebellious convict is sent to a psychiatric hospital for evaluation in 1963 Oregon, and encourages his docile companions to take more control of their lives and defy the tyrannical head nurse.",,109130852.0,3000000.0,7,36.376950666666666
tt1517268,movie,Barbie,Barbie,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjI3NDU0ZGYtYjA2YS00Y2RlLTgwZDAtYTE2YTM5ZjE1M2JlXkEyXkFqcGc@._V1_.jpg', 'width': 1900, 'height': 2814}",2023.0,6840.0,"['Adventure', 'Comedy', 'Fantasy']","{'aggregateRating': 6.8, 'voteCount': 665374}","Barbie and Ken are having the time of their lives in the seemingly perfect world of Barbie Land. However, when they get a chance to go to the outside world, they soon discover the joys and perils of living among regular humans.",,1447138421.0,100000000.0,19,14.47138421
tt30343021,movie,Song Sung Blue,Song Sung Blue,"{'url': 'https://m.media-amazon.com/images/M/MV5BYmQ2YjhjNjgtNGQxNC00NmI0LWEzMjktNWEzMWY2OTUwZjFiXkEyXkFqcGc@._V1_.jpg', 'width': 1080, 'height': 1600}",2025.0,7920.0,"['Biography', 'Drama', 'History', 'Music', 'Musical']","{'aggregateRating': 7.2, 'voteCount': 22181}","Lightning and Thunder, a Milwaukee husband and wife Neil Diamond tribute act, experience soaring success and devastating heartbreak in their musical journey together.",,57862564.0,30000000.0,20,1.9287521333333333
tt26753003,movie,Trap,Trap,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzJiN2UyZjgtMjQ3MS00MDhhLTg5ZDItZmVjMTU3MTcwNzE4XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2024.0,6300.0,"['Crime', 'Horror', 'Mystery', 'Thriller']","{'aggregateRating': 5.8, 'voteCount': 163382}",A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.,,83677281.0,30000000.0,4,2.7892427
tt4978420,movie,Borderlands,Borderlands,"{'url': 'https://m.media-amazon.com/images/M/MV5BMDhkMzQzZmQtOGQ1NS00Y2FhLTkzYjAtNWE1MmRiOWM1MjUzXkEyXkFqcGc@._V1_.jpg', 'width': 7200, 'height': 11100}",2024.0,6060.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']","{'aggregateRating': 4.7, 'voteCount': 57338}","An infamous bounty hunter returns to her childhood home, the chaotic planet Pandora, and forms an unlikely alliance with a team of misfits to find the missing daughter of the most powerful man in the universe.",,33017367.0,115000000.0,15,0.2871075391304348
tt22898462,movie,The Conjuring: Last Rites,The Conjuring: Last Rites,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2VmMzRkYzgtMzg2ZC00OTFkLTkwMTYtNTMxNjM2YzI1MjgyXkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2025.0,8100.0,"['Horror', 'Mystery', 'Thriller']","{'aggregateRating': 6.2, 'voteCount': 96919}",Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,,499156445.0,55000000.0,3,9.075571727272727
tt1798709,movie,Her,Her,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_.jpg', 'width': 510, 'height': 755}",2013.0,7560.0,"['Drama', 'Romance', 'Sci-Fi']","{'aggregateRating': 8, 'voteCount': 724619}","In the near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",,48091858.0,23000000.0,17,2.090950347826087
tt0372784,movie,Batman Begins,Batman Begins,"{'url': 'https://m.media-amazon.com/images/M/MV5BMzA2NDQzZDEtNDU5Ni00YTlkLTg2OWEtYmQwM2Y1YTBjMjFjXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",2005.0,8400.0,"['Action', 'Crime', 'Drama', 'Thriller']","{'aggregateRating': 8.2, 'voteCount': 1706720}","After witnessing his parents' death, billionaire Bruce Wayne learns the art of fighting to confront injustice. When he returns to Gotham as Batman, he must stop a secret society that intends to destroy the city.",,375579998.0,150000000.0,19,2.503866653333333
tt5311514,movie,Your Name.,Kimi no na wa.,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjI1ODZkYTgtYTY3Yy00ZTJkLWFkOTgtZDUyYWM4MzQwNjk0XkEyXkFqcGc@._V1_.jpg', 'width': 8100, 'height': 12000}",2016.0,6360.0,"['Animation', 'Drama', 'Fantasy', 'Romance']","{'aggregateRating': 8.4, 'voteCount': 389013}","Two teenagers share a profound, magical connection upon discovering they are swapping bodies. Things manage to become even more complicated when the boy and girl decide to meet in person.",,405320132.0,370000000.0,0,1.0954598162162161
tt26743210,movie,How to Train Your Dragon,How to Train Your Dragon,"{'url': 'https://m.media-amazon.com/images/M/MV5BODA5Y2M0NjctNWQzMy00ODRhLWE0MzUtYmE1YTAzZjYyYmQyXkEyXkFqcGc@._V1_.jpg', 'width': 3158, 'height': 5000}",2025.0,7500.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']","{'aggregateRating': 7.7, 'voteCount': 130041}","As an ancient threat endangers both Vikings and dragons alike on the isle of Berk, the friendship between Hiccup, an inventive Viking, and Toothless, a Night Fury dragon, becomes the key to both species forging a new future together.",,636596299.0,150000000.0,17,4.243975326666667
tt2194499,movie,About Time,About Time,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_.jpg', 'width': 900, 'height': 1425}",2013.0,7380.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']","{'aggregateRating': 7.8, 'voteCount': 431885}","At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",,97626476.0,12000000.0,11,8.135539666666666
tt8367814,movie,The Gentlemen,The Gentlemen,"{'url': 'https://m.media-amazon.com/images/M/MV5BMjE2ZjQ4ZGMtZjFhMi00NmI5LTliNjEtODczMWMxNjliZjgxXkEyXkFqcGc@._V1_.jpg', 'width': 8100, 'height': 12000}",2019.0,6780.0,"['Action', 'Comedy', 'Crime']","{'aggregateRating': 7.8, 'voteCount': 454756}","An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",,115175729.0,22000000.0,15,5.235260409090909
tt26584495,movie,Companion,Companion,"{'url': 'https://m.media-amazon.com/images/M/MV5BYjkyZTA5NzAtYWU3Zi00MWM4LTgxNzAtNDQxY2JmNjMwYjk4XkEyXkFqcGc@._V1_.jpg', 'width': 2764, 'height': 4096}",2025.0,5820.0,"['Sci-Fi', 'Thriller']","{'aggregateRating': 6.9, 'voteCount': 172142}",A weekend getaway with friends at a remote cabin turns into chaos after it's revealed that one of the guests is not what they seem.,,36969122.0,10000000.0,4,3.6969122
tt0988595,movie,27 Dresses,27 Dresses,"{'url': 'https://m.media-amazon.com/images/M/MV5BZWM3ZjRiNGUtNmZkMy00YWNkLWI5MGUtYWI1NTc5NGVkODJkXkEyXkFqcGc@._V1_.jpg', 'width': 1013, 'height': 1500}",2008.0,6660.0,"['Comedy', 'Romance']","{'aggregateRating': 6.1, 'voteCount': 188554}","After serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with.",,162655351.0,30000000.0,19,5.421845033333334
tt1120985,movie,Blue Valentine,Blue Valentine,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTU4MTQ2MzA1Ml5BMl5BanBnXkFtZTcwODE3NTgwNA@@._V1_.jpg', 'width': 1384, 'height': 2048}",2010.0,6720.0,"['Drama', 'Romance']","{'aggregateRating': 7.3, 'voteCount': 224856}",A couple cannot halt the downward spiral of their marriage.,,15440333.0,1000000.0,10,15.440333
tt0147800,movie,10 Things I Hate About You,10 Things I Hate About You,"{'url': 'https://m.media-amazon.com/images/M/MV5BOTQwYmRhNGQtODI2Mi00ZTRlLTk0Y2QtY2NkNjE1MGNhNTgwXkEyXkFqcGc@._V1_.jpg', 'width': 580, 'height': 863}",1999.0,5820.0,"['Comedy', 'Drama', 'Romance']","{'aggregateRating': 7.4, 'voteCount': 447000}","A high-school boy, Cameron, cannot date Bianca until her anti-social older sister, Kat, has a boyfriend. So, Cameron pays a mysterious boy, Patrick, to charm Kat.",,53683812.0,30000000.0,13,1.7894604
tt1684562,movie,The Fall Guy,The Fall Guy,"{'url': 'https://m.media-amazon.com/images/M/MV5BM2U0MTJiYTItMjNiZS00MzU4LTkxYTAtYTU0ZGY1ODJhMjRhXkEyXkFqcGc@._V1_.jpg', 'width': 1579, 'height': 2500}",2024.0,7560.0,"['Action', 'Comedy', 'Drama', 'Romance']","{'aggregateRating': 6.8, 'voteCount': 257622}","A stuntman, fresh off an almost career-ending accident, has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.",,181073291.0,130000000.0,28,1.3928714692307693
tt0120616,movie,The Mummy,The Mummy,"{'url': 'https://m.media-amazon.com/images/M/MV5BMTY4YWE0OGMtNjU0Yi00YzIwLTk3NTktM2ZiYWQwNjM4MmMxXkEyXkFqcGc@._V1_.jpg', 'width': 1008, 'height': 1500}",1999.0,7440.0,"['Action', 'Adventure', 'Fantasy']","{'aggregateRating': 7.1, 'voteCount': 499358}","At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love.",,417643286.0,80000000.0,18,5.220541075
tt0118971,movie,The Devil's Advocate,The Devil's Advocate,"{'url': 'https://m.media-amazon.com/images/M/MV5BNGIxZmU2ZjEtYjc3OC00Y2FiLWE2ZTQtZGI3NzE0YmRhOTMxXkEyXkFqcGc@._V1_.jpg', 'width': 800, 'height': 1137}",1997.0,8640.0,"['Drama', 'Fantasy', 'Mystery', 'Thriller']","{'aggregateRating': 7.5, 'voteCount': 442391}",An exceptionally adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss - the biggest opportunity of his career to date.,,152944660.0,57000000.0,25,2.683239649122807
tt26581740,movie,Weapons,Weapons,"{'url': 'https://m.media-amazon.com/images/M/MV5BNTBhNWJjZWItYzY3NS00M2NkLThmOWYtYTlmNzBmN2UxZWFjXkEyXkFqcGc@._V1_.jpg', 'width': 1638, 'height': 2048}",2025.0,7680.0,"['Horror', 'Mystery']","{'aggregateRating': 7.4, 'voteCount': 335613}","When all but one child from the same class mysteriously vanish on the same night at exactly the same time, a community is left questioning who or what is behind their disappearance.",,269972492.0,38000000.0,23,7.1045392631578945
